Crop,District,Year,Month,Price_INR_per_Quintal
Maize,Tumakuru,2017,7,2062.41
Maize,Tumakuru,2017,8,1901.4
Maize,Tumakuru,2017,9,2032.67
Maize,Tumakuru,2017,10,1617.95
Maize,Tumakuru,2017,11,1900.54
Maize,Tumakuru,2017,12,1938.75
Maize,Tumakuru,2018,1,2185.41
Maize,Tumakuru,2018,2,2174.05
Maize,Tumakuru,2018,3,1948.28
Maize,Tumakuru,2018,4,1786.51
Maize,Tumakuru,2018,5,1722.83
Maize,Tumakuru,2018,6,2027.09
Maize,Tumakuru,2018,7,1601.9
Maize,Tumakuru,2018,8,2096.18
Maize,Tumakuru,2018,9,1898.4
Maize,Tumakuru,2018,10,2039.63
Maize,Tumakuru,2018,11,2179.46
Maize,Tumakuru,2018,12,2055.93
Maize,Tumakuru,2019,1,2071.62
Maize,Tumakuru,2019,2,2184.77
Maize,Tumakuru,2019,3,2108.23
Maize,Tumakuru,2019,4,2028.89
Maize,Tumakuru,2019,5,2014.33
Maize,Tumakuru,2019,6,1864.94
Maize,Tumakuru,2019,7,1981.77
Maize,Tumakuru,2019,8,1757.96
Maize,Tumakuru,2019,9,1755.95
Maize,Tumakuru,2019,10,1942.71
Maize,Tumakuru,2019,11,1917.74
Maize,Tumakuru,2019,12,2155.04
Maize,Tumakuru,2020,1,1842.54
Maize,Tumakuru,2020,2,2165.56
Maize,Tumakuru,2020,3,1683.17
Maize,Tumakuru,2020,4,2059.5
Maize,Tumakuru,2020,5,1783.67
Maize,Tumakuru,2020,6,1685.57
Maize,Tumakuru,2020,7,2249.99
Maize,Tumakuru,2020,8,2134.28
Maize,Tumakuru,2020,9,2172.58
Maize,Tumakuru,2020,10,2079.99
Maize,Tumakuru,2020,11,1933.23
Maize,Tumakuru,2020,12,1792.3
Maize,Tumakuru,2021,1,1981.56
Maize,Tumakuru,2021,2,1731.86
Maize,Tumakuru,2021,3,2382.01
Maize,Tumakuru,2021,4,2015.6
Maize,Tumakuru,2021,5,2396.27
Maize,Tumakuru,2021,6,1910.49
Maize,Tumakuru,2021,7,2109.91
Maize,Tumakuru,2021,8,1806.23
Maize,Tumakuru,2021,9,2328.68
Maize,Tumakuru,2021,10,2027.83
Maize,Tumakuru,2021,11,2073.62
Maize,Tumakuru,2021,12,2059.4
Maize,Tumakuru,2022,1,2213.74
Maize,Tumakuru,2022,2,2187.5
Maize,Tumakuru,2022,3,2335.86
Maize,Tumakuru,2022,4,2123.8
Maize,Tumakuru,2022,5,2097.38
Maize,Tumakuru,2022,6,2108.17
Maize,Tumakuru,2022,7,2050.25
Maize,Tumakuru,2022,8,1889.7
Maize,Tumakuru,2022,9,1699.77
Maize,Tumakuru,2022,10,2056.68
Maize,Tumakuru,2022,11,1987.25
Maize,Tumakuru,2022,12,1745.49
Maize,Tumakuru,2023,1,1914.2
Maize,Tumakuru,2023,2,2188.83
Maize,Tumakuru,2023,3,1960.45
Maize,Tumakuru,2023,4,2212.04
Maize,Tumakuru,2023,5,1788.29
Maize,Tumakuru,2023,6,2415.77
Maize,Tumakuru,2023,7,2318.09
Maize,Tumakuru,2023,8,1916.18
Maize,Tumakuru,2023,9,2375.31
Maize,Tumakuru,2023,10,1773.54
Maize,Tumakuru,2023,11,2210.49
Maize,Tumakuru,2023,12,2272.95
Maize,Tumakuru,2024,1,2423.78
Maize,Tumakuru,2024,2,2343.74
Maize,Tumakuru,2024,3,2382.5
Maize,Tumakuru,2024,4,2286.78
Maize,Tumakuru,2024,5,1807.55
Maize,Tumakuru,2024,6,2132.81
Maize,Tumakuru,2024,7,2237.03
Maize,Tumakuru,2024,8,2261.6
Maize,Tumakuru,2024,9,2103.86
Maize,Tumakuru,2024,10,2279.41
Maize,Tumakuru,2024,11,1975.38
Maize,Tumakuru,2024,12,2511.62
Maize,Tumakuru,2025,1,2031.66
Maize,Tumakuru,2025,2,2147.54
Maize,Tumakuru,2025,3,1962.88
Maize,Tumakuru,2025,4,2325.26
Maize,Tumakuru,2025,5,1962.07
Maize,Tumakuru,2025,6,2031.26
Maize,Tumakuru,2025,7,2363.21
Maize,Tumakuru,2025,8,2332.08
Maize,Tumakuru,2025,9,2357.09
Maize,Tumakuru,2025,10,2437.45
Maize,Tumakuru,2025,11,2422.86
Maize,Tumakuru,2025,12,2050.0
Maize,Chitradurga,2010,1,1606.35
Maize,Chitradurga,2010,2,1590.47
Maize,Chitradurga,2010,3,1927.06
Maize,Chitradurga,2010,4,1315.06
Maize,Chitradurga,2010,5,1819.49
Maize,Chitradurga,2010,6,1814.78
Maize,Chitradurga,2010,7,1688.26
Maize,Chitradurga,2010,8,1301.44
Maize,Chitradurga,2010,9,1197.81
Maize,Chitradurga,2010,10,1617.29
Maize,Chitradurga,2010,11,1314.31
Maize,Chitradurga,2010,12,1910.35
Maize,Chitradurga,2011,1,1713.92
Maize,Chitradurga,2011,2,1353.33
Maize,Chitradurga,2011,3,1342.89
Maize,Chitradurga,2011,4,1335.0
Maize,Chitradurga,2011,5,1741.86
Maize,Chitradurga,2011,6,1812.1
Maize,Chitradurga,2011,7,1342.16
Maize,Chitradurga,2011,8,1935.35
Maize,Chitradurga,2011,9,1779.47
Maize,Chitradurga,2011,10,1839.28
Maize,Chitradurga,2011,11,1824.49
Maize,Chitradurga,2011,12,1750.3
Maize,Chitradurga,2012,1,1599.64
Maize,Chitradurga,2012,2,1432.39
Maize,Chitradurga,2012,3,1885.66
Maize,Chitradurga,2012,4,1620.77
Maize,Chitradurga,2012,5,1980.86
Maize,Chitradurga,2012,6,1965.53
Maize,Chitradurga,2012,7,1724.66
Maize,Chitradurga,2012,8,1498.28
Maize,Chitradurga,2012,9,1689.22
Maize,Chitradurga,2012,10,1566.44
Maize,Chitradurga,2012,11,1906.2
Maize,Chitradurga,2012,12,1933.31
Maize,Chitradurga,2013,1,1763.56
Maize,Chitradurga,2013,2,1584.77
Maize,Chitradurga,2013,3,1948.75
Maize,Chitradurga,2013,4,1773.22
Maize,Chitradurga,2013,5,1691.63
Maize,Chitradurga,2013,6,1544.76
Maize,Chitradurga,2013,7,1529.61
Maize,Chitradurga,2013,8,1430.46
Maize,Chitradurga,2013,9,1699.74
Maize,Chitradurga,2013,10,1659.33
Maize,Chitradurga,2013,11,1934.8
Maize,Chitradurga,2013,12,1440.76
Maize,Chitradurga,2014,1,1449.58
Maize,Chitradurga,2014,2,1502.66
Maize,Chitradurga,2014,3,1669.42
Maize,Chitradurga,2014,4,1659.61
Maize,Chitradurga,2014,5,2044.51
Maize,Chitradurga,2014,6,1406.16
Maize,Chitradurga,2014,7,1381.58
Maize,Chitradurga,2014,8,1461.54
Maize,Chitradurga,2014,9,1467.62
Maize,Chitradurga,2014,10,1630.5
Maize,Chitradurga,2014,11,1434.16
Maize,Chitradurga,2014,12,1983.36
Maize,Chitradurga,2015,1,2060.12
Maize,Chitradurga,2015,2,1949.61
Maize,Chitradurga,2015,3,1753.62
Maize,Chitradurga,2015,4,1647.44
Maize,Chitradurga,2015,5,2129.79
Maize,Chitradurga,2015,6,1931.34
Maize,Chitradurga,2015,7,2074.39
Maize,Chitradurga,2015,8,2038.99
Maize,Chitradurga,2015,9,1861.86
Maize,Chitradurga,2015,10,1436.34
Maize,Chitradurga,2015,11,1405.3
Maize,Chitradurga,2015,12,1915.5
Maize,Chitradurga,2016,1,1811.03
Maize,Chitradurga,2016,2,2176.07
Maize,Chitradurga,2016,3,2126.55
Maize,Chitradurga,2016,4,1472.6
Maize,Chitradurga,2016,5,2134.79
Maize,Chitradurga,2016,6,2111.15
Maize,Chitradurga,2016,7,1929.5
Maize,Chitradurga,2016,8,2013.73
Maize,Chitradurga,2016,9,1627.57
Maize,Chitradurga,2016,10,2071.69
Maize,Chitradurga,2016,11,2061.5
Maize,Chitradurga,2016,12,1712.12
Maize,Chitradurga,2017,1,2086.01
Maize,Chitradurga,2017,2,1770.14
Maize,Chitradurga,2017,3,2041.41
Maize,Chitradurga,2017,4,1733.28
Maize,Chitradurga,2017,5,1517.44
Maize,Chitradurga,2017,6,1538.89
Maize,Chitradurga,2017,7,1652.96
Maize,Chitradurga,2017,8,1751.51
Maize,Chitradurga,2017,9,1936.2
Maize,Chitradurga,2017,10,1881.62
Maize,Chitradurga,2017,11,2057.53
Maize,Chitradurga,2017,12,1805.56
Maize,Chitradurga,2018,1,1788.63
Maize,Chitradurga,2018,2,1961.68
Maize,Chitradurga,2018,3,1958.49
Maize,Chitradurga,2018,4,2008.48
Maize,Chitradurga,2018,5,1887.81
Maize,Chitradurga,2018,6,2004.08
Maize,Chitradurga,2018,7,1794.16
Maize,Chitradurga,2018,8,1867.45
Maize,Chitradurga,2018,9,1692.81
Maize,Chitradurga,2018,10,1580.85
Maize,Chitradurga,2018,11,2179.8
Maize,Chitradurga,2018,12,2018.91
Maize,Chitradurga,2019,1,1665.24
Maize,Chitradurga,2019,2,1714.92
Maize,Chitradurga,2019,3,1844.23
Maize,Chitradurga,2019,4,2154.13
Maize,Chitradurga,2019,5,1868.44
Maize,Chitradurga,2019,6,1843.62
Maize,Chitradurga,2019,7,1906.61
Maize,Chitradurga,2019,8,1937.51
Maize,Chitradurga,2019,9,1886.04
Maize,Chitradurga,2019,10,2218.08
Maize,Chitradurga,2019,11,1553.43
Maize,Chitradurga,2019,12,2173.78
Maize,Chitradurga,2020,1,2093.14
Maize,Chitradurga,2020,2,1904.96
Maize,Chitradurga,2020,3,1759.79
Maize,Chitradurga,2020,4,1772.93
Maize,Chitradurga,2020,5,2178.1
Maize,Chitradurga,2020,6,1854.63
Maize,Chitradurga,2020,7,2301.44
Maize,Chitradurga,2020,8,1796.47
Maize,Chitradurga,2020,9,2146.82
Maize,Chitradurga,2020,10,2280.27
Maize,Chitradurga,2020,11,1627.0
Maize,Chitradurga,2020,12,1781.71
Maize,Chitradurga,2021,1,2204.27
Maize,Chitradurga,2021,2,1793.55
Maize,Chitradurga,2021,3,2148.68
Maize,Chitradurga,2021,4,2359.24
Maize,Chitradurga,2021,5,1947.9
Maize,Chitradurga,2021,6,2121.66
Maize,Chitradurga,2021,7,2321.33
Maize,Chitradurga,2021,8,1631.81
Maize,Chitradurga,2021,9,1910.24
Maize,Chitradurga,2021,10,2122.95
Maize,Chitradurga,2021,11,2146.91
Maize,Chitradurga,2021,12,1732.44
Maize,Chitradurga,2022,1,1936.85
Maize,Chitradurga,2022,2,1852.41
Maize,Chitradurga,2022,3,2427.93
Maize,Chitradurga,2022,4,1737.45
Maize,Chitradurga,2022,5,1807.43
Maize,Chitradurga,2022,6,1824.07
Maize,Chitradurga,2022,7,2384.65
Maize,Chitradurga,2022,8,2359.31
Maize,Chitradurga,2022,9,2048.4
Maize,Chitradurga,2022,10,2115.18
Maize,Chitradurga,2022,11,1839.9
Maize,Chitradurga,2022,12,1760.73
Maize,Chitradurga,2023,1,1805.47
Maize,Chitradurga,2023,2,2280.92
Maize,Chitradurga,2023,3,2485.56
Maize,Chitradurga,2023,4,2368.65
Maize,Chitradurga,2023,5,2108.43
Maize,Chitradurga,2023,6,2319.96
Maize,Chitradurga,2023,7,1753.42
Maize,Chitradurga,2023,8,1967.33
Maize,Chitradurga,2023,9,2093.09
Maize,Chitradurga,2023,10,2336.43
Maize,Chitradurga,2023,11,2066.22
Maize,Chitradurga,2023,12,2343.69
Maize,Chitradurga,2024,1,2463.09
Maize,Chitradurga,2024,2,1940.12
Maize,Chitradurga,2024,3,2134.55
Maize,Chitradurga,2024,4,2409.89
Maize,Chitradurga,2024,5,1987.19
Maize,Chitradurga,2024,6,1785.92
Maize,Chitradurga,2024,7,2190.72
Maize,Chitradurga,2024,8,2425.38
Maize,Chitradurga,2024,9,2289.49
Maize,Chitradurga,2024,10,2279.16
Maize,Chitradurga,2024,11,1950.29
Maize,Chitradurga,2024,12,1870.33
Maize,Chitradurga,2025,1,2287.94
Maize,Chitradurga,2025,2,2218.94
Maize,Chitradurga,2025,3,2322.89
Maize,Chitradurga,2025,4,1970.27
Maize,Chitradurga,2025,5,1978.58
Maize,Chitradurga,2025,6,1899.49
Maize,Chitradurga,2025,7,1934.41
Maize,Chitradurga,2025,8,1888.52
Maize,Chitradurga,2025,9,1952.99
Maize,Chitradurga,2025,10,2358.29
Maize,Chitradurga,2025,11,2525.97
Maize,Chitradurga,2025,12,2408.52
Maize,Davanagere,2010,1,1524.91
Maize,Davanagere,2010,2,1695.59
Maize,Davanagere,2010,3,1682.46
Maize,Davanagere,2010,4,1606.21
Maize,Davanagere,2010,5,1885.3
Maize,Davanagere,2010,6,1235.82
Maize,Davanagere,2010,7,1366.98
Maize,Davanagere,2010,8,1860.28
Maize,Davanagere,2010,9,1232.46
Maize,Davanagere,2010,10,1192.0
Maize,Davanagere,2010,11,1627.18
Maize,Davanagere,2010,12,1843.09
Maize,Davanagere,2011,1,1585.92
Maize,Davanagere,2011,2,1693.06
Maize,Davanagere,2011,3,1626.11
Maize,Davanagere,2011,4,1363.71
Maize,Davanagere,2011,5,1375.43
Maize,Davanagere,2011,6,1560.32
Maize,Davanagere,2011,7,1387.53
Maize,Davanagere,2011,8,1439.16
Maize,Davanagere,2011,9,1514.07
Maize,Davanagere,2011,10,1344.61
Maize,Davanagere,2011,11,1759.37
Maize,Davanagere,2011,12,1665.32
Maize,Davanagere,2012,1,1335.28
Maize,Davanagere,2012,2,1488.07
Maize,Davanagere,2012,3,1371.56
Maize,Davanagere,2012,4,1489.11
Maize,Davanagere,2012,5,1842.13
Maize,Davanagere,2012,6,1453.58
Maize,Davanagere,2012,7,1950.24
Maize,Davanagere,2012,8,1797.9
Maize,Davanagere,2012,9,1889.52
Maize,Davanagere,2012,10,1726.52
Maize,Davanagere,2012,11,1283.45
Maize,Davanagere,2012,12,1678.7
Maize,Davanagere,2013,1,1353.62
Maize,Davanagere,2013,2,1906.76
Maize,Davanagere,2013,3,2000.09
Maize,Davanagere,2013,4,1630.34
Maize,Davanagere,2013,5,1432.83
Maize,Davanagere,2013,6,1464.16
Maize,Davanagere,2013,7,1443.14
Maize,Davanagere,2013,8,1783.25
Maize,Davanagere,2013,9,1356.24
Maize,Davanagere,2013,10,1650.95
Maize,Davanagere,2013,11,1956.7
Maize,Davanagere,2013,12,2042.72
Maize,Davanagere,2014,1,1532.09
Maize,Davanagere,2014,2,1597.21
Maize,Davanagere,2014,3,1644.05
Maize,Davanagere,2014,4,1985.88
Maize,Davanagere,2014,5,1768.63
Maize,Davanagere,2014,6,1603.0
Maize,Davanagere,2014,7,1553.74
Maize,Davanagere,2014,8,1907.33
Maize,Davanagere,2014,9,1881.75
Maize,Davanagere,2014,10,1829.61
Maize,Davanagere,2014,11,1870.9
Maize,Davanagere,2014,12,1397.34
Maize,Davanagere,2015,1,1818.36
Maize,Davanagere,2015,2,1615.24
Maize,Davanagere,2015,3,2167.07
Maize,Davanagere,2015,4,1656.38
Maize,Davanagere,2015,5,1940.82
Maize,Davanagere,2015,6,1717.62
Maize,Davanagere,2015,7,1997.3
Maize,Davanagere,2015,8,1509.62
Maize,Davanagere,2015,9,1823.98
Maize,Davanagere,2015,10,1679.86
Maize,Davanagere,2015,11,1707.89
Maize,Davanagere,2015,12,1441.17
Maize,Davanagere,2016,1,1662.3
Maize,Davanagere,2016,2,2128.87
Maize,Davanagere,2016,3,1774.63
Maize,Davanagere,2016,4,1708.37
Maize,Davanagere,2016,5,2085.67
Maize,Davanagere,2016,6,1542.16
Maize,Davanagere,2016,7,2096.31
Maize,Davanagere,2016,8,1979.81
Maize,Davanagere,2016,9,1761.5
Maize,Davanagere,2016,10,1704.26
Maize,Davanagere,2016,11,1753.3
Maize,Davanagere,2016,12,1862.0
Maize,Davanagere,2017,1,2002.24
Maize,Davanagere,2017,2,1602.39
Maize,Davanagere,2017,3,1609.23
Maize,Davanagere,2017,4,1583.46
Maize,Davanagere,2017,5,1552.37
Maize,Davanagere,2017,6,1596.28
Maize,Davanagere,2017,7,2024.02
Maize,Davanagere,2017,8,2044.65
Maize,Davanagere,2017,9,2091.72
Maize,Davanagere,2017,10,1793.19
Maize,Davanagere,2017,11,2023.36
Maize,Davanagere,2017,12,2022.95
Maize,Davanagere,2018,1,1884.5
Maize,Davanagere,2018,2,2181.25
Maize,Davanagere,2018,3,2205.82
Maize,Davanagere,2018,4,1798.95
Maize,Davanagere,2018,5,1800.65
Maize,Davanagere,2018,6,1760.69
Maize,Davanagere,2018,7,1558.89
Maize,Davanagere,2018,8,1803.51
Maize,Davanagere,2018,9,2168.15
Maize,Davanagere,2018,10,1959.11
Maize,Davanagere,2018,11,1979.64
Maize,Davanagere,2018,12,1737.61
Maize,Davanagere,2019,1,2071.95
Maize,Davanagere,2019,2,1742.19
Maize,Davanagere,2019,3,1691.11
Maize,Davanagere,2019,4,1693.35
Maize,Davanagere,2019,5,1904.25
Maize,Davanagere,2019,6,2046.19
Maize,Davanagere,2019,7,2187.69
Maize,Davanagere,2019,8,2068.64
Maize,Davanagere,2019,9,1910.8
Maize,Davanagere,2019,10,2027.43
Maize,Davanagere,2019,11,1578.77
Maize,Davanagere,2019,12,1822.23
Maize,Davanagere,2020,1,1983.78
Maize,Davanagere,2020,2,2181.27
Maize,Davanagere,2020,3,2300.54
Maize,Davanagere,2020,4,1661.72
Maize,Davanagere,2020,5,1767.33
Maize,Davanagere,2020,6,2070.08
Maize,Davanagere,2020,7,2218.59
Maize,Davanagere,2020,8,2151.71
Maize,Davanagere,2020,9,1754.44
Maize,Davanagere,2020,10,1690.95
Maize,Davanagere,2020,11,2081.76
Maize,Davanagere,2020,12,2088.8
Maize,Davanagere,2021,1,2317.78
Maize,Davanagere,2021,2,1987.69
Maize,Davanagere,2021,3,1888.71
Maize,Davanagere,2021,4,1762.97
Maize,Davanagere,2021,5,2263.42
Maize,Davanagere,2021,6,2320.51
Maize,Davanagere,2021,7,1995.54
Maize,Davanagere,2021,8,2206.36
Maize,Davanagere,2021,9,1952.47
Maize,Davanagere,2021,10,2236.45
Maize,Davanagere,2021,11,1654.08
Maize,Davanagere,2021,12,2114.8
Maize,Davanagere,2022,1,2107.43
Maize,Davanagere,2022,2,2116.76
Maize,Davanagere,2022,3,1848.13
Maize,Davanagere,2022,4,2034.9
Maize,Davanagere,2022,5,2142.79
Maize,Davanagere,2022,6,2457.29
Maize,Davanagere,2022,7,1988.22
Maize,Davanagere,2022,8,2195.95
Maize,Davanagere,2022,9,1818.89
Maize,Davanagere,2022,10,1771.55
Maize,Davanagere,2022,11,1988.17
Maize,Davanagere,2022,12,2200.86
Maize,Davanagere,2023,1,1876.14
Maize,Davanagere,2023,2,1831.66
Maize,Davanagere,2023,3,2111.52
Maize,Davanagere,2023,4,2060.65
Maize,Davanagere,2023,5,2351.68
Maize,Davanagere,2023,6,2321.96
Maize,Davanagere,2023,7,2045.53
Maize,Davanagere,2023,8,1988.5
Maize,Davanagere,2023,9,2089.89
Maize,Davanagere,2023,10,2235.44
Maize,Davanagere,2023,11,1906.76
Maize,Davanagere,2023,12,2107.35
Maize,Davanagere,2024,1,2026.45
Maize,Davanagere,2024,2,2364.71
Maize,Davanagere,2024,3,2382.31
Maize,Davanagere,2024,4,2316.18
Maize,Davanagere,2024,5,2128.5
Maize,Davanagere,2024,6,2118.58
Maize,Davanagere,2024,7,2398.35
Maize,Davanagere,2024,8,2182.77
Maize,Davanagere,2024,9,2116.8
Maize,Davanagere,2024,10,2434.3
Maize,Davanagere,2024,11,1785.47
Maize,Davanagere,2024,12,2184.82
Maize,Davanagere,2025,1,2126.0
Maize,Davanagere,2025,2,1994.05
Maize,Davanagere,2025,3,2589.41
Maize,Davanagere,2025,4,2384.62
Maize,Davanagere,2025,5,2535.74
Maize,Davanagere,2025,6,2378.16
Maize,Davanagere,2025,7,2008.82
Maize,Davanagere,2025,8,1838.23
Maize,Davanagere,2025,9,2020.59
Maize,Davanagere,2025,10,1963.28
Maize,Davanagere,2025,11,2071.82
Maize,Davanagere,2025,12,2338.28
Maize,Shivamogga,2010,1,1764.24
Maize,Shivamogga,2010,2,1485.31
Maize,Shivamogga,2010,3,1380.33
Maize,Shivamogga,2010,4,1639.93
Maize,Shivamogga,2010,5,1247.72
Maize,Shivamogga,2010,6,1597.76
Maize,Shivamogga,2010,7,1868.26
Maize,Shivamogga,2010,8,1754.26
Maize,Shivamogga,2010,9,1379.12
Maize,Shivamogga,2010,10,1503.15
Maize,Shivamogga,2010,11,1847.98
Maize,Shivamogga,2010,12,1360.87
Maize,Shivamogga,2011,1,1396.04
Maize,Shivamogga,2011,2,1927.57
Maize,Shivamogga,2011,3,1755.73
Maize,Shivamogga,2011,4,1505.26
Maize,Shivamogga,2011,5,1942.39
Maize,Shivamogga,2011,6,1693.4
Maize,Shivamogga,2011,7,1631.76
Maize,Shivamogga,2011,8,1438.08
Maize,Shivamogga,2011,9,1273.72
Maize,Shivamogga,2011,10,1597.32
Maize,Shivamogga,2011,11,1556.77
Maize,Shivamogga,2011,12,1391.66
Maize,Shivamogga,2012,1,1680.35
Maize,Shivamogga,2012,2,1915.15
Maize,Shivamogga,2012,3,1304.5
Maize,Shivamogga,2012,4,1745.77
Maize,Shivamogga,2012,5,1361.13
Maize,Shivamogga,2012,6,1529.93
Maize,Shivamogga,2012,7,1336.38
Maize,Shivamogga,2012,8,1620.96
Maize,Shivamogga,2012,9,1967.44
Maize,Shivamogga,2012,10,1294.17
Maize,Shivamogga,2012,11,1729.06
Maize,Shivamogga,2012,12,1647.49
Maize,Shivamogga,2013,1,1409.88
Maize,Shivamogga,2013,2,1683.14
Maize,Shivamogga,2013,3,1434.04
Maize,Shivamogga,2013,4,1461.42
Maize,Shivamogga,2013,5,1941.59
Maize,Shivamogga,2013,6,1510.87
Maize,Shivamogga,2013,7,1542.46
Maize,Shivamogga,2013,8,1404.77
Maize,Shivamogga,2013,9,1942.34
Maize,Shivamogga,2013,10,1754.08
Maize,Shivamogga,2013,11,1702.51
Maize,Shivamogga,2013,12,1517.32
Maize,Shivamogga,2014,1,2072.35
Maize,Shivamogga,2014,2,1775.42
Maize,Shivamogga,2014,3,1635.0
Maize,Shivamogga,2014,4,1523.87
Maize,Shivamogga,2014,5,1958.82
Maize,Shivamogga,2014,6,1761.29
Maize,Shivamogga,2014,7,1396.76
Maize,Shivamogga,2014,8,1974.87
Maize,Shivamogga,2014,9,1429.64
Maize,Shivamogga,2014,10,1810.41
Maize,Shivamogga,2014,11,1533.09
Maize,Shivamogga,2014,12,1778.91
Maize,Shivamogga,2015,1,1630.06
Maize,Shivamogga,2015,2,2032.38
Maize,Shivamogga,2015,3,1899.77
Maize,Shivamogga,2015,4,1865.54
Maize,Shivamogga,2015,5,1607.29
Maize,Shivamogga,2015,6,1807.27
Maize,Shivamogga,2015,7,1811.58
Maize,Shivamogga,2015,8,1765.39
Maize,Shivamogga,2015,9,1913.86
Maize,Shivamogga,2015,10,1544.94
Maize,Shivamogga,2015,11,1408.66
Maize,Shivamogga,2015,12,1911.43
Maize,Shivamogga,2016,1,1580.23
Maize,Shivamogga,2016,2,1806.95
Maize,Shivamogga,2016,3,2153.0
Maize,Shivamogga,2016,4,1820.27
Maize,Shivamogga,2016,5,2138.98
Maize,Shivamogga,2016,6,1875.94
Maize,Shivamogga,2016,7,1498.85
Maize,Shivamogga,2016,8,1592.37
Maize,Shivamogga,2016,9,1752.33
Maize,Shivamogga,2016,10,2102.95
Maize,Shivamogga,2016,11,1896.21
Maize,Shivamogga,2016,12,1599.92
Maize,Shivamogga,2017,1,1527.25
Maize,Shivamogga,2017,2,1817.14
Maize,Shivamogga,2017,3,2017.98
Maize,Shivamogga,2017,4,1607.82
Maize,Shivamogga,2017,5,1542.6
Maize,Shivamogga,2017,6,1616.26
Maize,Shivamogga,2017,7,2090.85
Maize,Shivamogga,2017,8,2146.63
Maize,Shivamogga,2017,9,1681.55
Maize,Shivamogga,2017,10,1675.65
Maize,Shivamogga,2017,11,1852.18
Maize,Shivamogga,2017,12,1986.93
Maize,Shivamogga,2018,1,1982.2
Maize,Shivamogga,2018,2,2011.6
Maize,Shivamogga,2018,3,2174.47
Maize,Shivamogga,2018,4,1905.18
Maize,Shivamogga,2018,5,1700.64
Maize,Shivamogga,2018,6,2215.25
Maize,Shivamogga,2018,7,2018.21
Maize,Shivamogga,2018,8,2124.9
Maize,Shivamogga,2018,9,2114.81
Maize,Shivamogga,2018,10,2083.28
Maize,Shivamogga,2018,11,1841.42
Maize,Shivamogga,2018,12,2114.0
Maize,Shivamogga,2019,1,1704.51
Maize,Shivamogga,2019,2,2191.76
Maize,Shivamogga,2019,3,1677.3
Maize,Shivamogga,2019,4,1644.57
Maize,Shivamogga,2019,5,1937.11
Maize,Shivamogga,2019,6,1741.39
Maize,Shivamogga,2019,7,1711.06
Maize,Shivamogga,2019,8,1656.05
Maize,Shivamogga,2019,9,1724.08
Maize,Shivamogga,2019,10,1671.36
Maize,Shivamogga,2019,11,2080.61
Maize,Shivamogga,2019,12,1880.31
Maize,Shivamogga,2020,1,1788.87
Maize,Shivamogga,2020,2,1790.69
Maize,Shivamogga,2020,3,2181.38
Maize,Shivamogga,2020,4,1765.76
Maize,Shivamogga,2020,5,2051.21
Maize,Shivamogga,2020,6,2224.2
Maize,Shivamogga,2020,7,2164.04
Maize,Shivamogga,2020,8,1673.25
Maize,Shivamogga,2020,9,2265.36
Maize,Shivamogga,2020,10,1747.25
Maize,Shivamogga,2020,11,1900.02
Maize,Shivamogga,2020,12,1744.16
Maize,Shivamogga,2021,1,1712.82
Maize,Shivamogga,2021,2,2227.43
Maize,Shivamogga,2021,3,1963.47
Maize,Shivamogga,2021,4,1903.2
Maize,Shivamogga,2021,5,2362.15
Maize,Shivamogga,2021,6,1958.99
Maize,Shivamogga,2021,7,2280.64
Maize,Shivamogga,2021,8,1958.77
Maize,Shivamogga,2021,9,2142.99
Maize,Shivamogga,2021,10,2234.22
Maize,Shivamogga,2021,11,2208.95
Maize,Shivamogga,2021,12,2311.28
Maize,Shivamogga,2022,1,1812.42
Maize,Shivamogga,2022,2,2285.33
Maize,Shivamogga,2022,3,2186.68
Maize,Shivamogga,2022,4,2251.61
Maize,Shivamogga,2022,5,2439.7
Maize,Shivamogga,2022,6,2150.7
Maize,Shivamogga,2022,7,1839.65
Maize,Shivamogga,2022,8,1993.69
Maize,Shivamogga,2022,9,1915.91
Maize,Shivamogga,2022,10,2221.58
Maize,Shivamogga,2022,11,2133.17
Maize,Shivamogga,2022,12,1896.03
Maize,Shivamogga,2023,1,1802.67
Maize,Shivamogga,2023,2,1908.78
Maize,Shivamogga,2023,3,2444.24
Maize,Shivamogga,2023,4,1840.78
Maize,Shivamogga,2023,5,2364.16
Maize,Shivamogga,2023,6,1832.89
Maize,Shivamogga,2023,7,1898.81
Maize,Shivamogga,2023,8,2123.27
Maize,Shivamogga,2023,9,2436.94
Maize,Shivamogga,2023,10,2205.24
Maize,Shivamogga,2023,11,2329.83
Maize,Shivamogga,2023,12,1831.03
Maize,Shivamogga,2024,1,1874.99
Maize,Shivamogga,2024,2,1877.25
Maize,Shivamogga,2024,3,2197.42
Maize,Shivamogga,2024,4,1892.4
Maize,Shivamogga,2024,5,2373.02
Maize,Shivamogga,2024,6,2536.33
Maize,Shivamogga,2024,7,2009.67
Maize,Shivamogga,2024,8,2299.58
Maize,Shivamogga,2024,9,2030.57
Maize,Shivamogga,2024,10,2012.97
Maize,Shivamogga,2024,11,2062.82
Maize,Shivamogga,2024,12,2120.26
Maize,Shivamogga,2025,1,1864.81
Maize,Shivamogga,2025,2,2313.6
Maize,Shivamogga,2025,3,2079.85
Maize,Shivamogga,2025,4,2048.44
Maize,Shivamogga,2025,5,2293.35
Maize,Shivamogga,2025,6,2414.13
Maize,Shivamogga,2025,7,2416.94
Maize,Shivamogga,2025,8,1954.67
